,id,item,category_id,category,round,listnum
43,9,Coconut,3,foods,2,5
44,9,Kiwi,3,foods,2,5
45,9,Yogurt,3,foods,2,5
46,9,Oreo,3,foods,2,5
47,9,Vanilla,3,foods,2,5
48,9,Oreo,3,foods,2,5
119,9,Chicken,3,foods,4,6
120,9,banana,3,foods,4,6
121,9,strawberry,3,foods,4,6
122,9,kiwi,3,foods,4,6
123,9,banana,3,foods,4,6
124,9,Mango,3,foods,4,6
125,9,coconut,3,foods,4,6
126,9,chips,3,foods,4,6
127,9,cookies,3,foods,4,6
128,9,candy,3,foods,4,6
129,9,mint,3,foods,4,6
130,9,blueberries,3,foods,4,6
131,9,strawberries,3,foods,4,6
132,9,strawberries,3,foods,4,6
133,9,Grapes,3,foods,4,6
134,9,Green grapes,3,foods,4,6
135,9,Black grapes,3,foods,4,6
37,10,Chicken,3,foods,2,7
38,10,rice,3,foods,2,7
39,10,steak,3,foods,2,7
40,10,noodles,3,foods,2,7
41,10,macaroni,3,foods,2,7
42,10,cheese,3,foods,2,7
43,10,hamburger,3,foods,2,7
44,10,soup,3,foods,2,7
45,10,salad,3,foods,2,7
78,10,Hamburgers,3,foods,4,8
79,10,Chicken,3,foods,4,8
80,10,Steak,3,foods,4,8
81,10,Rice,3,foods,4,8
82,10,Meat,3,foods,4,8
83,10,Bread,3,foods,4,8
84,10,Yogurt,3,foods,4,8
85,10,[unclear],3,foods,4,8
86,10,Milk,3,foods,4,8
87,10,Butter,3,foods,4,8
88,10,Cheese,3,foods,4,8
30,11,broccoli,3,foods,2,9
31,11,lettuce,3,foods,2,9
32,11,water,3,foods,2,9
33,11,fish,3,foods,2,9
34,11,salmon,3,foods,2,9
35,11,pig,3,foods,2,9
36,11,bacon,3,foods,2,9
37,11,ham,3,foods,2,9
38,11,sausage,3,foods,2,9
39,11,bacon,3,foods,2,9
40,11,Ham,3,foods,2,9
41,11,Salmon,3,foods,2,9
42,11,Milk,3,foods,2,9
43,11,yogurt,3,foods,2,9
44,11,hot chocolate,3,foods,2,9
129,11,Salmon,3,foods,4,10
130,11,broccoli,3,foods,4,10
131,11,lettuce,3,foods,4,10
132,11,fish,3,foods,4,10
133,11,salmon,3,foods,4,10
134,11,Goldfish,3,foods,4,10
135,11,goldfish,3,foods,4,10
136,11,food,3,foods,4,10
137,11,Cheetos,3,foods,4,10
138,11,Applesauce,3,foods,4,10
139,11,trains,3,foods,4,10
140,11,Candy,3,foods,4,10
141,11,Chocolate,3,foods,4,10
142,11,pom poms,3,foods,4,10
23,12,Meatball,3,foods,2,11
24,12,Spaghetti,3,foods,2,11
25,12,dumplings,3,foods,2,11
26,12,Ice cream,3,foods,2,11
27,12,frozen fruits,3,foods,2,11
28,12,lollipop,3,foods,2,11
29,12,Banana,3,foods,2,11
30,12,Apple,3,foods,2,11
31,12,Orange,3,foods,2,11
32,12,kiwi,3,foods,2,11
33,12,pineapple,3,foods,2,11
49,12,Apple,3,foods,4,12
50,12,banana,3,foods,4,12
51,12,orange,3,foods,4,12
52,12,ice cream,3,foods,4,12
53,12,lollipop,3,foods,4,12
54,12,dumpling,3,foods,4,12
55,12,Bread,3,foods,4,12
56,12,Vegetables,3,foods,4,12
57,12,Broccoli,3,foods,4,12
58,12,green beans,3,foods,4,12
59,12,beans,3,foods,4,12
60,12,fruit stuff,3,foods,4,12
12,13,corn,3,foods,1,13
13,13,broccoli,3,foods,1,13
14,13,carrots,3,foods,1,13
15,13,blueberries,3,foods,1,13
16,13,beans,3,foods,1,13
17,13,Broccoli,3,foods,1,13
18,13,carrots,3,foods,1,13
19,13,canteloupe,3,foods,1,13
20,13,watermelon,3,foods,1,13
21,13,Strawberries,3,foods,1,13
102,13,Pineapples,3,foods,4,14
103,13,Corn,3,foods,4,14
104,13,Watermelon,3,foods,4,14
105,13,broccoli,3,foods,4,14
106,13,Peas,3,foods,4,14
107,13,Green beans,3,foods,4,14
108,13,Toys,3,foods,4,14
109,13,grocery bags,3,foods,4,14
110,13,foods,3,foods,4,14
111,13,Carrots,3,foods,4,14
112,13,Corn,3,foods,4,14
18,14,Apples,3,foods,1,15
19,14,Pineapples,3,foods,1,15
20,14,Strawberries,3,foods,1,15
21,14,Steak,3,foods,1,15
22,14,Chicken,3,foods,1,15
23,14,Bread,3,foods,1,15
24,14,Avocados,3,foods,1,15
25,14,Oranges,3,foods,1,15
26,14,bananas,3,foods,1,15
27,14,Canteloupes,3,foods,1,15
28,14,Grape,3,foods,1,15
29,14,Blueberries,3,foods,1,15
30,14,Raspberry,3,foods,1,15
31,14,Bananas,3,foods,1,15
32,14,Pancakes,3,foods,1,15
33,14,Pancake,3,foods,1,15
34,14,bananas,3,foods,1,15
35,14,bananas,3,foods,1,15
36,14,Pinkie,3,foods,1,15
76,14,Apples,3,foods,3,16
77,14,bananas,3,foods,3,16
78,14,oranges,3,foods,3,16
79,14,tomatoes,3,foods,3,16
80,14,pancakes,3,foods,3,16
81,14,waffles,3,foods,3,16
82,14,shrimp,3,foods,3,16
83,14,steak,3,foods,3,16
84,14,chicken,3,foods,3,16
85,14,ice cream,3,foods,3,16
86,14,ice pops,3,foods,3,16
87,14,sour cream,3,foods,3,16
88,14,cheese,3,foods,3,16
89,14,meat,3,foods,3,16
90,14,turkey,3,foods,3,16
91,14,ham,3,foods,3,16
92,14,syrup,3,foods,3,16
93,14,Cereal,3,foods,3,16
57,15,Bacon,3,foods,3,16
58,15,pork,3,foods,3,16
59,15,Chicken,3,foods,3,16
60,15,drumstick,3,foods,3,16
61,15,wing,3,foods,3,16
62,15,chicken,3,foods,3,16
63,15,strawberries,3,foods,3,16
64,15,broccoli,3,foods,3,16
65,15,spinach,3,foods,3,16
66,15,carrots,3,foods,3,16
67,15,tomatoes,3,foods,3,16
68,15,pasta,3,foods,3,16
69,15,pasta,3,foods,3,16
70,15,red sauce,3,foods,3,16
71,15,yogurt,3,foods,3,16
72,15,granola,3,foods,3,16
73,15,cereal,3,foods,3,16
74,15,bananas,3,foods,3,16
125,15,Sausages,3,foods,5,17
126,15,hamburgers,3,foods,5,17
127,15,salads,3,foods,5,17
128,15,Chicken,3,foods,5,17
129,15,bacon,3,foods,5,17
130,15,pasta,3,foods,5,17
131,15,bacon,3,foods,5,17
132,15,pork,3,foods,5,17
133,15,chicken,3,foods,5,17
134,15,Bananas,3,foods,5,17
135,15,apples,3,foods,5,17
136,15,strawberries,3,foods,5,17
137,15,blackberries,3,foods,5,17
138,15,blueberries,3,foods,5,17
139,15,cherries,3,foods,5,17
140,15,Cheese,3,foods,5,17
141,15,Goat cheese,3,foods,5,17
142,15,milk,3,foods,5,17
35,18,Sandwich,3,foods,2,18
36,18,cereal,3,foods,2,18
37,18,Pasta,3,foods,2,18
38,18,Pizza,3,foods,2,18
39,18,dessert,3,foods,2,18
40,18,ice cream,3,foods,2,18
41,18,Pepper,3,foods,2,18
42,18,Apple,3,foods,2,18
43,18,Banana,3,foods,2,18
44,18,Orange,3,foods,2,18
45,18,Cereal,3,foods,2,18
46,18,Cereal,3,foods,2,18
47,18,Kiwi,3,foods,2,18
48,18,Avocado,3,foods,2,18
49,18,Grapefruit,3,foods,2,18
50,18,Grape,3,foods,2,18
51,18,Zucchini,3,foods,2,18
52,18,Chicken,3,foods,2,18
53,18,Steak,3,foods,2,18
91,18,Pickles,3,foods,4,19
92,18,bananas,3,foods,4,19
93,18,cookies,3,foods,4,19
94,18,ice cream,3,foods,4,19
95,18,bananas,3,foods,4,19
96,18,ice cream,3,foods,4,19
97,18,Ice cream sandwich,3,foods,4,19
98,18,brownie,3,foods,4,19
99,18,milk,3,foods,4,19
100,18,Hot dog,3,foods,4,19
101,18,oranges,3,foods,4,19
39,19,noodles,3,foods,2,20
40,19,broccoli,3,foods,2,20
41,19,rice,3,foods,2,20
42,19,spinach,3,foods,2,20
43,19,chicken,3,foods,2,20
44,19,mac and cheese,3,foods,2,20
45,19,broccoli,3,foods,2,20
46,19,string beans,3,foods,2,20
47,19,tomatoes,3,foods,2,20
48,19,carrots,3,foods,2,20
49,19,meat,3,foods,2,20
50,19,Shrimp,3,foods,2,20
51,19,lollipop,3,foods,2,20
52,19,gummies,3,foods,2,20
53,19,ring pops,3,foods,2,20
103,19,Zucchini,3,foods,4,21
104,19,strawberry,3,foods,4,21
105,19,lettuce,3,foods,4,21
106,19,Avocado,3,foods,4,21
107,19,spinach,3,foods,4,21
108,19,apple,3,foods,4,21
109,19,cheese,3,foods,4,21
110,19,yogurt,3,foods,4,21
111,19,Strawberry,3,foods,4,21
112,19,Banana,3,foods,4,21
113,19,Tomato,3,foods,4,21
114,19,String beans,3,foods,4,21
115,19,Corn,3,foods,4,21
116,19,broccoli,3,foods,4,21
117,19,zucchini,3,foods,4,21
118,19,Noodles,3,foods,4,21
119,19,Mac and cheese,3,foods,4,21
120,19,foods,3,foods,4,21
42,20,hot dogs,3,foods,2,22
43,20,Elephant,3,foods,2,22
44,20,tree,3,foods,2,22
45,20,Fish,3,foods,2,22
46,20,turkey,3,foods,2,22
47,20,hamburger,3,foods,2,22
48,20,everything,3,foods,2,22
49,20,Mac and cheese,3,foods,2,22
50,20,Yogurt,3,foods,2,22
51,20,[unclear],3,foods,2,22
52,20,[unclear],3,foods,2,22
67,20,chicken,3,foods,4,23
68,20,chickaletta,3,foods,4,23
69,20,mac and cheese,3,foods,4,23
70,20,hot dogs,3,foods,4,23
71,20,aliens,3,foods,4,23
72,20,ham,3,foods,4,23
73,20,Salmon,3,foods,4,23
74,20,[unclear],3,foods,4,23
12,21,broccoli,3,foods,1,24
13,21,carrot,3,foods,1,24
14,21,fruit,3,foods,1,24
15,21,vegetable,3,foods,1,24
16,21,carrot,3,foods,1,24
17,21,Pizza,3,foods,1,24
18,21,Pizza,3,foods,1,24
19,21,carrot,3,foods,1,24
20,21,salad,3,foods,1,24
21,21,cucumber,3,foods,1,24
63,21,Pizza,3,foods,3,25
64,21,worm,3,foods,3,25
65,21,vegetable,3,foods,3,25
66,21,Vegetables,3,foods,3,25
67,21,food,3,foods,3,25
68,21,carrot,3,foods,3,25
69,21,Fruits,3,foods,3,25
70,21,strawberry,3,foods,3,25
71,21,banana,3,foods,3,25
72,21,Pizza,3,foods,3,25
73,21,carrot,3,foods,3,25
74,21,Reading books,3,foods,3,25
75,21,food,3,foods,3,25
76,21,pizza,3,foods,3,25
77,21,carrot,3,foods,3,25
78,21,[unclear],3,foods,3,25
26,22,bananas,3,foods,1,26
27,22,apples,3,foods,1,26
28,22,chips,3,foods,1,26
29,22,pizza,3,foods,1,26
30,22,noodles,3,foods,1,26
31,22,pears,3,foods,1,26
32,22,bananas,3,foods,1,26
33,22,cucumbers,3,foods,1,26
34,22,yogurt,3,foods,1,26
35,22,mac and cheese,3,foods,1,26
36,22,strawberries,3,foods,1,26
37,22,pickles,3,foods,1,26
38,22,papaya,3,foods,1,26
39,22,popcorn,3,foods,1,26
40,22,cheese,3,foods,1,26
41,22,sliced cheese,3,foods,1,26
42,22,milk,3,foods,1,26
43,22,water,3,foods,1,26
44,22,juice,3,foods,1,26
45,22,orange,3,foods,1,26
46,22,foods,3,foods,1,26
74,22,bananas,3,foods,3,27
75,22,apples,3,foods,3,27
76,22,pears,3,foods,3,27
77,22,pickles,3,foods,3,27
78,22,popcorn,3,foods,3,27
79,22,cucumbers,3,foods,3,27
80,22,water,3,foods,3,27
81,22,juice,3,foods,3,27
82,22,milk,3,foods,3,27
83,22,cheese,3,foods,3,27
84,22,sliced cheese,3,foods,3,27
85,22,apples,3,foods,3,27
86,22,pickles,3,foods,3,27
14,23,Pizza,3,foods,1,28
15,23,Pasta,3,foods,1,28
16,23,Cheese,3,foods,1,28
17,23,Banana,3,foods,1,28
18,23,Cereal,3,foods,1,28
19,23,chocolate computer,3,foods,1,28
20,23,chocolate hat,3,foods,1,28
21,23,Chocolate pom-pom,3,foods,1,28
22,23,Chocolate everything,3,foods,1,28
70,23,Pasta,3,foods,3,29
71,23,Pizza,3,foods,3,29
72,23,Every type of pizza,3,foods,3,29
73,23,People eating food,3,foods,3,29
74,23,Fish,3,foods,3,29
75,23,Pigs,3,foods,3,29
76,23,Broccoli,3,foods,3,29
77,23,Cheese,3,foods,3,29
35,24,French toast,3,foods,1,30
36,24,Chocolate pancakes,3,foods,1,30
37,24,regular pancakes,3,foods,1,30
38,24,whipped cream,3,foods,1,30
39,24,strawberry,3,foods,1,30
40,24,raspberry,3,foods,1,30
41,24,banana,3,foods,1,30
42,24,apple,3,foods,1,30
43,24,meat,3,foods,1,30
44,24,broccoli,3,foods,1,30
45,24,lettuce,3,foods,1,30
46,24,spinach,3,foods,1,30
47,24,artichoke,3,foods,1,30
48,24,tomato,3,foods,1,30
49,24,Peach,3,foods,1,30
50,24,Chips,3,foods,1,30
51,24,Fries,3,foods,1,30
52,24,Ice cream,3,foods,1,30
89,24,Banana,3,foods,3,31
90,24,apple,3,foods,3,31
91,24,shrimp,3,foods,3,31
92,24,lettuce,3,foods,3,31
93,24,spinach,3,foods,3,31
94,24,zucchini,3,foods,3,31
95,24,broccoli,3,foods,3,31
96,24,tomato,3,foods,3,31
97,24,orange,3,foods,3,31
98,24,celementine,3,foods,3,31
99,24,tangerine,3,foods,3,31
100,24,grapefruit,3,foods,3,31
101,24,dragon fruit,3,foods,3,31
102,24,beef,3,foods,3,31
103,24,pork,3,foods,3,31
104,24,meat,3,foods,3,31
11,25,Pasta,3,foods,2,32
12,25,bell pepper,3,foods,2,32
13,25,vegetable,3,foods,2,32
14,25,kiwi,3,foods,2,32
15,25,granola bars,3,foods,2,32
33,25,Bell pepper,3,foods,4,33
34,25,Tomatoes,3,foods,4,33
35,25,Tomatoes,3,foods,4,33
36,25,Oranges,3,foods,4,33
37,25,Potatoes,3,foods,4,33
38,25,onions,3,foods,4,33
39,25,Rice krispy treats,3,foods,4,33
40,25,lollipops,3,foods,4,33
25,26,Pizza,3,foods,2,34
26,26,Noodle,3,foods,2,34
27,26,pears,3,foods,2,34
28,26,Brownies,3,foods,2,34
29,26,treat,3,foods,2,34
30,26,mashed potatoes,3,foods,2,34
31,26,Cinnamon potatoes,3,foods,2,34
32,26,regular potatoes,3,foods,2,34
69,26,pizza,3,foods,4,35
70,26,pepperoni,3,foods,4,35
71,26,pizza,3,foods,4,35
72,26,tamales,3,foods,4,35
73,26,Green pizza,3,foods,4,35
28,28,goulash,3,foods,2,36
29,28,Rice,3,foods,2,36
30,28,Shrimp,3,foods,2,36
31,28,Fish,3,foods,2,36
32,28,frittata,3,foods,2,36
33,28,chicken,3,foods,2,36
34,28,ice cream,3,foods,2,36
35,28,Frozen custard,3,foods,2,36
36,28,custard,3,foods,2,36
37,28,Naan bread,3,foods,2,36
72,28,Ice cream,3,foods,4,37
73,28,cherry,3,foods,4,37
74,28,strawberry,3,foods,4,37
75,28,cucumber,3,foods,4,37
76,28,alphabet cookie,3,foods,4,37
77,28,bread,3,foods,4,37
78,28,ice cream,3,foods,4,37
79,28,[unclear],3,foods,4,37
80,28,Sea bar,3,foods,4,37
81,28,Cliff bar,3,foods,4,37
82,28,Pickle,3,foods,4,37
83,28,Banana,3,foods,4,37
61,29,Sushi,3,foods,2,38
62,29,Rice,3,foods,2,38
63,29,Chicken,3,foods,2,38
64,29,Pizza,3,foods,2,38
65,29,hamburger,3,foods,2,38
66,29,mushroom,3,foods,2,38
67,29,vegetable,3,foods,2,38
68,29,candy,3,foods,2,38
69,29,hershey,3,foods,2,38
70,29,lollipop,3,foods,2,38
71,29,beef,3,foods,2,38
72,29,sour chicken,3,foods,2,38
73,29,cabbage,3,foods,2,38
74,29,fish,3,foods,2,38
75,29,salmon,3,foods,2,38
76,29,cow,3,foods,2,38
104,29,roasted chicken,3,foods,4,39
105,29,Roast chicken,3,foods,4,39
106,29,grilled cheese,3,foods,4,39
107,29,chicken,3,foods,4,39
108,29,hamburger,3,foods,4,39
109,29,quesadilla,3,foods,4,39
110,29,sausage,3,foods,4,39
111,29,hot dog,3,foods,4,39
112,29,Bun,3,foods,4,39
113,29,hot dog bun,3,foods,4,39
114,29,sour chicken,3,foods,4,39
115,29,Indian chicken,3,foods,4,39
116,29,chicken nugs,3,foods,4,39
8,30,Pizza,3,foods,1,40
9,30,tacos,3,foods,1,40
10,30,Brussel sprouts,3,foods,1,40
11,30,eggplant,3,foods,1,40
12,30,game,3,foods,1,40
13,30,bat,3,foods,1,40
14,30,Mac and cheese,3,foods,1,40
15,30,Chicken nuggets,3,foods,1,40
16,30,Broccoli,3,foods,1,40
17,30,Corn,3,foods,1,40
18,30,Apple,3,foods,1,40
19,30,Banana,3,foods,1,40
20,30,Cherries,3,foods,1,40
21,30,Ice cream,3,foods,1,40
22,30,Candy,3,foods,1,40
23,30,salmon,3,foods,1,40
24,30,grilled cheese,3,foods,1,40
25,30,soup,3,foods,1,40
81,30,Taco,3,foods,3,41
82,30,pizza,3,foods,3,41
83,30,mac and cheese,3,foods,3,41
84,30,brussel sprouts,3,foods,3,41
85,30,broccoli,3,foods,3,41
86,30,corn,3,foods,3,41
87,30,apple,3,foods,3,41
88,30,banana,3,foods,3,41
89,30,pear,3,foods,3,41
90,30,cheese,3,foods,3,41
91,30,ice cream,3,foods,3,41
92,30,chocolate,3,foods,3,41
93,30,candy,3,foods,3,41
94,30,quesadilla,3,foods,3,41
95,30,muffin,3,foods,3,41
96,30,bagel,3,foods,3,41
97,30,toast,3,foods,3,41
98,30,sandwich,3,foods,3,41
20,31,turkey,3,foods,1,42
21,31,soup,3,foods,1,42
22,31,tomatoes,3,foods,1,42
23,31,Pepper,3,foods,1,42
24,31,Orange,3,foods,1,42
25,31,Banana,3,foods,1,42
26,31,Strawberry,3,foods,1,42
27,31,dragonfruit,3,foods,1,42
28,31,watermelon,3,foods,1,42
29,31,Chicken nuggets,3,foods,1,42
30,31,ice cream,3,foods,1,42
31,31,grapes,3,foods,1,42
32,31,ice cream,3,foods,1,42
33,31,grapes,3,foods,1,42
34,31,yoghurt,3,foods,1,42
35,31,Mm-hmm,3,foods,1,42
64,31,Meat,3,foods,3,43
65,31,Eggs,3,foods,3,43
66,31,Bananas,3,foods,3,43
67,31,Strawberries,3,foods,3,43
68,31,Eggs,3,foods,3,43
69,31,Yogurt,3,foods,3,43
70,31,Peppers,3,foods,3,43
71,31,grapes,3,foods,3,43
72,31,Purple grapes,3,foods,3,43
73,31,Green grapes,3,foods,3,43
74,31,oranges,3,foods,3,43
75,31,Mandarin,3,foods,3,43
76,31,Milk,3,foods,3,43
77,31,Chocolate milk,3,foods,3,43
78,31,Vanilla,3,foods,3,43
79,31,Vanilla milk,3,foods,3,43
80,31,peach,3,foods,3,43
81,31,strawberries,3,foods,3,43
82,31,small bananas,3,foods,3,43
8,32,cucumber,3,foods,1,44
9,32,carrot,3,foods,1,44
10,32,bell pepper,3,foods,1,44
11,32,potato,3,foods,1,44
12,32,grapes,3,foods,1,44
13,32,lettuce,3,foods,1,44
14,32,corn,3,foods,1,44
66,32,crabs,3,foods,3,45
67,32,chicken,3,foods,3,45
68,32,Rice,3,foods,3,45
69,32,Daal,3,foods,3,45
70,32,Roti,3,foods,3,45
71,32,Corn,3,foods,3,45
72,32,Peas,3,foods,3,45
73,32,Eggs,3,foods,3,45
74,32,Waffles,3,foods,3,45
75,32,Pancakes,3,foods,3,45
76,32,Cake,3,foods,3,45
77,32,Ice cream,3,foods,3,45
78,32,Chips,3,foods,3,45
15,33,Fish,3,foods,1,46
16,33,rice,3,foods,1,46
17,33,beans,3,foods,1,46
18,33,Popcorn,3,foods,1,46
19,33,Treats,3,foods,1,46
20,33,Pasta,3,foods,1,46
37,33,Ice cream,3,foods,3,47
38,33,Chocolate,3,foods,3,47
39,33,Chocolate cake,3,foods,3,47
40,33,pasta,3,foods,3,47
41,33,coconut,3,foods,3,47
42,33,bananas,3,foods,3,47
43,33,apricots,3,foods,3,47
44,33,monkeys,3,foods,3,47
45,33,zebras,3,foods,3,47
46,33,Birds,3,foods,3,47
47,33,Fish,3,foods,3,47
48,33,giraffes,3,foods,3,47
49,33,green,3,foods,3,47
50,33,anacondas,3,foods,3,47
51,33,gold,3,foods,3,47
52,33,fish,3,foods,3,47
5,34,Cupcake,3,foods,2,48
6,34,Chocolate,3,foods,2,48
7,34,Ice cream,3,foods,2,48
8,34,Popcorn,3,foods,2,48
9,34,Ice cream,3,foods,2,48
10,34,Popcorn,3,foods,2,48
11,34,Cookie,3,foods,2,48
20,34,Ice cream,3,foods,4,49
21,34,Rice,3,foods,4,49
22,34,Meat,3,foods,4,49
23,34,Peach,3,foods,4,49
24,34,Dunkin Donut,3,foods,4,49
25,34,Apple,3,foods,4,49
26,34,Mango,3,foods,4,49
27,34,Lollipop,3,foods,4,49
42,35,Bread,3,foods,2,50
43,35,butter,3,foods,2,50
44,35,apples,3,foods,2,50
45,35,bananas,3,foods,2,50
46,35,oranges,3,foods,2,50
47,35,clementines,3,foods,2,50
48,35,blueberries,3,foods,2,50
49,35,strawberries,3,foods,2,50
50,35,carrots,3,foods,2,50
51,35,broccoli,3,foods,2,50
52,35,rice,3,foods,2,50
53,35,corn,3,foods,2,50
54,35,peanuts,3,foods,2,50
55,35,sunflower seeds,3,foods,2,50
56,35,Gum,3,foods,2,50
57,35,Rosemary,3,foods,2,50
58,35,Shredded cheese,3,foods,2,50
59,35,cheese,3,foods,2,50
60,35,Parmesan cheese,3,foods,2,50
61,35,French cut green beans,3,foods,2,50
113,35,bread,3,foods,4,51
114,35,butter,3,foods,4,51
115,35,banana,3,foods,4,51
116,35,apple,3,foods,4,51
117,35,clementine,3,foods,4,51
118,35,orange,3,foods,4,51
119,35,rice,3,foods,4,51
120,35,broccoli,3,foods,4,51
121,35,corn,3,foods,4,51
122,35,carrot,3,foods,4,51
123,35,Broccoli,3,foods,4,51
124,35,lettuce,3,foods,4,51
125,35,Tomatoes,3,foods,4,51
126,35,Tomato sauce,3,foods,4,51
127,35,Pizza sauce,3,foods,4,51
128,35,Cheese,3,foods,4,51
129,35,Crust,3,foods,4,51
39,36,Strawberries,3,foods,2,52
40,36,Broccoli,3,foods,2,52
41,36,Rice,3,foods,2,52
42,36,salmon,3,foods,2,52
43,36,salmon fish,3,foods,2,52
44,36,fish,3,foods,2,52
45,36,strawberries,3,foods,2,52
46,36,blueberries,3,foods,2,52
47,36,grapes,3,foods,2,52
48,36,Radish,3,foods,2,52
49,36,tomato,3,foods,2,52
50,36,Broccoli,3,foods,2,52
51,36,broccoli,3,foods,2,52
52,36,beef,3,foods,2,52
53,36,burnt flesh,3,foods,2,52
54,36,wine flasks,3,foods,2,52
81,36,Lettuce,3,foods,4,53
82,36,strawberry,3,foods,4,53
83,36,blueberry,3,foods,4,53
84,36,grape,3,foods,4,53
85,36,rice,3,foods,4,53
86,36,blueberries,3,foods,4,53
87,36,rice,3,foods,4,53
88,36,salmon,3,foods,4,53
89,36,salmon fish,3,foods,4,53
90,36,raw beef,3,foods,4,53
91,36,regular beef,3,foods,4,53
92,36,Popcorn,3,foods,4,53
6,37,mac and cheese,3,foods,1,54
7,37,hamburger,3,foods,1,54
8,37,hot dogs,3,foods,1,54
9,37,rice,3,foods,1,54
10,37,lettuce,3,foods,1,54
11,37,tomatoes,3,foods,1,54
12,37,mango,3,foods,1,54
13,37,bread,3,foods,1,54
14,37,cake,3,foods,1,54
15,37,donut,3,foods,1,54
16,37,ice cream,3,foods,1,54
17,37,lettuce,3,foods,1,54
18,37,eggplant,3,foods,1,54
19,37,pineapple,3,foods,1,54
68,37,hamburger,3,foods,3,55
69,37,steak,3,foods,3,55
70,37,beans,3,foods,3,55
71,37,corn,3,foods,3,55
72,37,tomatoes,3,foods,3,55
73,37,mushrooms,3,foods,3,55
74,37,eggplant,3,foods,3,55
75,37,raspberries,3,foods,3,55
76,37,blueberries,3,foods,3,55
77,37,[unclear],3,foods,3,55
78,37,hot dogs,3,foods,3,55
79,37,pizza,3,foods,3,55
80,37,Pepperoni,3,foods,3,55
81,37,Cheese,3,foods,3,55
82,37,sauce,3,foods,3,55
12,38,Broccoli,3,foods,1,56
13,38,Cheeseburger,3,foods,1,56
14,38,Snack,3,foods,1,56
15,38,cheese,3,foods,1,56
16,38,pasta,3,foods,1,56
17,38,Grapes,3,foods,1,56
18,38,ham,3,foods,1,56
19,38,Steak,3,foods,1,56
20,38,chicken,3,foods,1,56
21,38,Meat,3,foods,1,56
22,38,Pear,3,foods,1,56
23,38,Purple grapes,3,foods,1,56
39,38,Apple,3,foods,3,57
40,38,broccoli,3,foods,3,57
41,38,green grape,3,foods,3,57
42,38,Vegetable,3,foods,3,57
43,38,Tomato,3,foods,3,57
44,38,Banana,3,foods,3,57
45,38,Pear,3,foods,3,57
46,38,Strawberry,3,foods,3,57
47,38,Raspberry,3,foods,3,57
48,38,Grape,3,foods,3,57
49,38,Grape,3,foods,3,57
50,38,Strawberry,3,foods,3,57
51,38,Pear,3,foods,3,57
52,38,Strawberry,3,foods,3,57
53,38,Spaghetti,3,foods,3,57
