,id,item,category_id,category,round,listnum
43,15,cows,2,zoo,3,12
44,15,Pigs,2,zoo,3,12
45,15,Horses,2,zoo,3,12
46,15,Sheep,2,zoo,3,12
47,15,Bulls,2,zoo,3,12
48,15,chimpanzees,2,zoo,3,12
49,15,Monkeys,2,zoo,3,12
50,15,Monkeys,2,zoo,3,12
51,15,[unclear],2,zoo,3,12
52,15,[unclear],2,zoo,3,12
53,15,Spiders,2,zoo,3,12
54,15,Tarantulas,2,zoo,3,12
55,15,Snakes,2,zoo,3,12
56,15,[unclear],2,zoo,3,12
143,15,tarantulas,2,zoo,5,13
144,15,Spiders,2,zoo,5,13
145,15,Snakes,2,zoo,5,13
146,15,Sharks,2,zoo,5,13
147,15,Orcas,2,zoo,5,13
148,15,Deer,2,zoo,5,13
149,15,Sheep,2,zoo,5,13
150,15,Cow,2,zoo,5,13
151,15,Parrot,2,zoo,5,13
152,15,arctic fox,2,zoo,5,13
153,15,polar bear,2,zoo,5,13
154,15,Fish,2,zoo,5,13
155,15,Crab,2,zoo,5,13
156,15,Jellyfish,2,zoo,5,13
157,15,Bamboo sharks,2,zoo,5,13
158,15,epaulette sharks,2,zoo,5,13
159,15,Pigs,2,zoo,5,13
54,18,Zebra,2,zoo,2,14
55,18,Skunk,2,zoo,2,14
56,18,Hippo,2,zoo,2,14
57,18,Rhino,2,zoo,2,14
58,18,Monkey,2,zoo,2,14
59,18,Gorilla,2,zoo,2,14
60,18,Chimpanzee,2,zoo,2,14
61,18,Zebra,2,zoo,2,14
62,18,Lizards,2,zoo,2,14
63,18,Red butt monkeys,2,zoo,2,14
64,18,those monkeys with red butt,2,zoo,2,14
102,18,koala,2,zoo,4,15
103,18,Panda,2,zoo,4,15
104,18,Hippo,2,zoo,4,15
105,18,Chimpanzee,2,zoo,4,15
106,18,Gorilla,2,zoo,4,15
107,18,Monkey,2,zoo,4,15
108,18,Red butt monkey,2,zoo,4,15
109,18,monkey,2,zoo,4,15
110,18,[unclear],2,zoo,4,15
111,18,Horses,2,zoo,4,15
112,18,Zebras,2,zoo,4,15
113,18,Ponies,2,zoo,4,15
114,18,chimpanzees,2,zoo,4,15
115,18,Donkey,2,zoo,4,15
116,18,food,2,zoo,4,15
54,19,zebra,2,zoo,2,16
55,19,rhino,2,zoo,2,16
56,19,polar bear,2,zoo,2,16
57,19,monkey,2,zoo,2,16
58,19,gorilla,2,zoo,2,16
59,19,lion,2,zoo,2,16
60,19,tiger,2,zoo,2,16
61,19,leopard,2,zoo,2,16
62,19,panther,2,zoo,2,16
63,19,penguin,2,zoo,2,16
64,19,Fish,2,zoo,2,16
65,19,Shark,2,zoo,2,16
66,19,ring-tailed lemur,2,zoo,2,16
67,19,normal lemur,2,zoo,2,16
68,19,baby penguin,2,zoo,2,16
86,19,broccoli,2,grocery,3,17
87,19,ketchup,2,grocery,3,17
88,19,tomatoes,2,grocery,3,17
89,19,lettuce,2,grocery,3,17
90,19,spinach,2,grocery,3,17
91,19,blueberries,2,grocery,3,17
92,19,raspberries,2,grocery,3,17
93,19,blackberries,2,grocery,3,17
94,19,strawberries,2,grocery,3,17
95,19,apples,2,grocery,3,17
96,19,bananas,2,grocery,3,17
97,19,zucchini,2,grocery,3,17
98,19,avocados,2,grocery,3,17
99,19,tomatoes,2,grocery,3,17
100,19,onions,2,grocery,3,17
101,19,cheese,2,grocery,3,17
102,19,yogurt,2,grocery,3,17
121,19,zebra,2,zoo,4,18
122,19,rhino,2,zoo,4,18
123,19,tiger,2,zoo,4,18
124,19,lion,2,zoo,4,18
125,19,panther,2,zoo,4,18
126,19,jaguar,2,zoo,4,18
127,19,leopard,2,zoo,4,18
128,19,cheetah,2,zoo,4,18
129,19,naked mole rats,2,zoo,4,18
130,19,fish,2,zoo,4,18
131,19,penguin,2,zoo,4,18
132,19,baby penguin,2,zoo,4,18
133,19,polar bear,2,zoo,4,18
134,19,ladybug,2,zoo,4,18
135,19,grasshopper,2,zoo,4,18
136,19,armadillo,2,zoo,4,18
27,20,elephant toy,2,zoo,2,19
28,20,tiger,2,zoo,2,19
29,20,kids,2,zoo,2,19
30,20,dinosaur,2,zoo,2,19
31,20,T-rex,2,zoo,2,19
32,20,raptor,2,zoo,2,19
33,20,spider,2,zoo,2,19
34,20,cats,2,zoo,2,19
35,20,EMS,2,zoo,2,19
36,20,toy,2,zoo,2,19
37,20,wall,2,zoo,2,19
38,20,dragon toy,2,zoo,2,19
39,20,car,2,zoo,2,19
40,20,monster truck,2,zoo,2,19
41,20,monster car,2,zoo,2,19
75,20,go,2,zoo,4,20
76,20,Zebra,2,zoo,4,20
77,20,Gorilla,2,zoo,4,20
78,20,Elephant,2,zoo,4,20
79,20,Kitty,2,zoo,4,20
80,20,Doggy,2,zoo,4,20
81,20,tinier kitty,2,zoo,4,20
82,20,Owl,2,zoo,4,20
83,20,Tiger,2,zoo,4,20
84,20,Cheetah,2,zoo,4,20
85,20,Elephant,2,zoo,4,20
86,20,giant toothed elephant,2,zoo,4,20
87,20,hedgehog,2,zoo,4,20
88,20,sonic the hedgehog,2,zoo,4,20
22,21,horse,2,zoo,1,21
23,21,tiger,2,zoo,1,21
24,21,zebra,2,zoo,1,21
25,21,timer,2,zoo,1,21
26,21,ball,2,zoo,1,21
27,21,hand,2,zoo,1,21
49,21,zebra,2,zoo,3,22
50,21,zebra,2,zoo,3,22
51,21,tiger,2,zoo,3,22
52,21,Pizza,2,zoo,3,22
53,21,vegetable,2,zoo,3,22
54,21,vegetables,2,zoo,3,22
55,21,zoo,2,zoo,3,22
56,21,Carrots,2,zoo,3,22
57,21,rabbit,2,zoo,3,22
58,21,zebra,2,zoo,3,22
59,21,hands for the animals,2,zoo,3,22
60,21,a tummy for the animals,2,zoo,3,22
61,21,feet for the animals,2,zoo,3,22
62,21,Some carrots,2,zoo,3,22
15,22,monkeys,2,zoo,1,23
16,22,zebras,2,zoo,1,23
17,22,lions,2,zoo,1,23
18,22,gorillas,2,zoo,1,23
19,22,tigers,2,zoo,1,23
20,22,bears,2,zoo,1,23
21,22,penguins,2,zoo,1,23
22,22,pandas,2,zoo,1,23
23,22,horses,2,zoo,1,23
24,22,chimpanzees,2,zoo,1,23
25,22,cheetahs,2,zoo,1,23
87,22,Monkey,2,zoo,3,24
88,22,gorilla,2,zoo,3,24
89,22,chimpanzee,2,zoo,3,24
90,22,zebra,2,zoo,3,24
91,22,horse,2,zoo,3,24
92,22,red panda,2,zoo,3,24
93,22,panda,2,zoo,3,24
94,22,elephant,2,zoo,3,24
95,22,giraffe,2,zoo,3,24
96,22,eagle,2,zoo,3,24
23,23,Zebra,2,zoo,1,25
24,23,Lion,2,zoo,1,25
25,23,Giraffe,2,zoo,1,25
26,23,Elephant,2,zoo,1,25
27,23,alligator,2,zoo,1,25
28,23,turtle,2,zoo,1,25
29,23,penguin,2,zoo,1,25
58,23,Alligator,2,zoo,3,26
59,23,Penguin,2,zoo,3,26
60,23,Turtle,2,zoo,3,26
61,23,people with their phones,2,zoo,3,26
62,23,People with their purses,2,zoo,3,26
63,23,carrots,2,zoo,3,26
64,23,kids,2,zoo,3,26
65,23,lillies,2,zoo,3,26
66,23,people wearing glasses,2,zoo,3,26
67,23,alligator,2,zoo,3,26
68,23,crocodile,2,zoo,3,26
69,23,elephant,2,zoo,3,26
87,23,Glasses,2,grocery,4,27
88,23,People,2,grocery,4,27
89,23,People wearing glasses,2,grocery,4,27
90,23,People wearing everything,2,grocery,4,27
91,23,dresses,2,grocery,4,27
92,23,Clothes,2,grocery,4,27
93,23,purses,2,grocery,4,27
94,23,iPad,2,grocery,4,27
95,23,Computers,2,grocery,4,27
96,23,Tissue,2,grocery,4,27
97,23,Microphones,2,grocery,4,27
98,23,Stickers,2,grocery,4,27
99,23,Art,2,grocery,4,27
100,23,Pencil,2,grocery,4,27
101,23,Glitter,2,grocery,4,27
102,23,Paper,2,grocery,4,27
103,23,Everything,2,grocery,4,27
104,23,People,2,grocery,4,27
105,23,letter,2,grocery,4,27
106,23,stickers,2,grocery,4,27
107,23,Animal sticker,2,grocery,4,27
21,24,Dog,2,zoo,1,28
22,24,giraffe,2,zoo,1,28
23,24,lion,2,zoo,1,28
24,24,monkey,2,zoo,1,28
25,24,bonobo,2,zoo,1,28
26,24,red fox,2,zoo,1,28
27,24,panda,2,zoo,1,28
28,24,red panda,2,zoo,1,28
29,24,frog,2,zoo,1,28
30,24,snake,2,zoo,1,28
31,24,lizard,2,zoo,1,28
32,24,fish,2,zoo,1,28
33,24,chimpanzee,2,zoo,1,28
34,24,tiger,2,zoo,1,28
53,24,Bananas,2,grocery,2,29
54,24,pineapples,2,grocery,2,29
55,24,strawberries,2,grocery,2,29
56,24,blueberries,2,grocery,2,29
57,24,spinach,2,grocery,2,29
58,24,lettuce,2,grocery,2,29
59,24,apples,2,grocery,2,29
60,24,bananas,2,grocery,2,29
61,24,strawberry,2,grocery,2,29
62,24,broccoli,2,grocery,2,29
63,24,Turkey,2,grocery,2,29
64,24,Chicken,2,grocery,2,29
65,24,Beef,2,grocery,2,29
66,24,Pork,2,grocery,2,29
67,24,Sushi,2,grocery,2,29
105,24,dog,2,zoo,3,30
106,24,cat,2,zoo,3,30
107,24,logo,2,zoo,3,30
108,24,Pineapple,2,zoo,3,30
109,24,zebra,2,zoo,3,30
110,24,antelope,2,zoo,3,30
111,24,jaguar,2,zoo,3,30
112,24,leopard,2,zoo,3,30
113,24,Dog,2,zoo,3,30
114,24,lizard,2,zoo,3,30
115,24,snake,2,zoo,3,30
16,25,zoo,2,zoo,2,31
17,25,elephant,2,zoo,2,31
18,25,giraffes,2,zoo,2,31
19,25,buffalo,2,zoo,2,31
20,25,zoo,2,zoo,2,31
21,25,zebra,2,zoo,2,31
32,25,sea penguins,2,zoo,4,32
60,26,Cheetah,2,zoo,4,32
61,26,Lion,2,zoo,4,32
62,26,Koala,2,zoo,4,32
63,26,werewolf,2,zoo,4,32
64,26,Lion,2,zoo,4,32
65,26,cub,2,zoo,4,32
66,26,spiders,2,zoo,4,32
67,26,a kind of bug,2,zoo,4,32
68,26,flies,2,zoo,4,32
38,28,Zebra,2,zoo,2,33
39,28,Giraffe,2,zoo,2,33
40,28,wild animals,2,zoo,2,33
41,28,parrot,2,zoo,2,33
42,28,Bat,2,zoo,2,33
43,28,Elephant,2,zoo,2,33
44,28,Monkey,2,zoo,2,33
45,28,chimpanzee,2,zoo,2,33
46,28,plum,2,zoo,2,33
47,28,monkey,2,zoo,2,33
48,28,ape,2,zoo,2,33
49,28,orangutan,2,zoo,2,33
68,28,[unclear],2,zoo,4,34
69,28,Parents,2,zoo,4,34
70,28,Toucans,2,zoo,4,34
71,28,Snake,2,zoo,4,34
44,29,Animals,2,zoo,2,35
45,29,popsicles,2,zoo,2,35
46,29,food,2,zoo,2,35
47,29,panda,2,zoo,2,35
48,29,tiger,2,zoo,2,35
49,29,lion,2,zoo,2,35
50,29,zebra,2,zoo,2,35
51,29,giraffe,2,zoo,2,35
52,29,elephant,2,zoo,2,35
53,29,grass,2,zoo,2,35
54,29,popcorn,2,zoo,2,35
55,29,Cotton candy,2,zoo,2,35
56,29,gorilla,2,zoo,2,35
57,29,bunny,2,zoo,2,35
58,29,horse,2,zoo,2,35
59,29,pig,2,zoo,2,35
60,29,monkey,2,zoo,2,35
117,29,Hippo,2,zoo,4,36
118,29,Penguin,2,zoo,4,36
119,29,Turtle,2,zoo,4,36
120,29,shark,2,zoo,4,36
121,29,hammerhead shark,2,zoo,4,36
122,29,giraffe,2,zoo,4,36
123,29,zebra,2,zoo,4,36
124,29,horse,2,zoo,4,36
125,29,panda,2,zoo,4,36
126,29,Tiger,2,zoo,4,36
127,29,Clown,2,zoo,4,36
128,29,hot dog stand,2,zoo,4,36
129,29,zookeeper,2,zoo,4,36
130,29,Popsicle,2,zoo,4,36
131,29,baby sea turtles,2,zoo,4,36
26,30,Rhino,2,zoo,1,37
27,30,tiger,2,zoo,1,37
28,30,panda,2,zoo,1,37
29,30,Red panda,2,zoo,1,37
30,30,Flamingo,2,zoo,1,37
31,30,Zookeeper,2,zoo,1,37
32,30,Garbage,2,zoo,1,37
33,30,Penguin,2,zoo,1,37
34,30,Snake,2,zoo,1,37
35,30,Platypus,2,zoo,1,37
36,30,Turtles,2,zoo,1,37
37,30,Monkeys,2,zoo,1,37
65,30,Tiger,2,zoo,3,38
66,30,flamingo,2,zoo,3,38
67,30,turtle,2,zoo,3,38
68,30,tortoise,2,zoo,3,38
69,30,panda,2,zoo,3,38
70,30,koala,2,zoo,3,38
71,30,flamingo,2,zoo,3,38
72,30,Rhino,2,zoo,3,38
73,30,monkey,2,zoo,3,38
74,30,turtle,2,zoo,3,38
75,30,ant,2,zoo,3,38
76,30,garbage,2,zoo,3,38
77,30,cages,2,zoo,3,38
78,30,zookeeper,2,zoo,3,38
79,30,flamingo,2,zoo,3,38
80,30,penguin,2,zoo,3,38
11,31,Zebra,2,zoo,1,39
12,31,monkey,2,zoo,1,39
13,31,parrot,2,zoo,1,39
14,31,bird,2,zoo,1,39
15,31,crocodile,2,zoo,1,39
16,31,tiger,2,zoo,1,39
17,31,cheetah,2,zoo,1,39
18,31,bunny,2,zoo,1,39
19,31,turtle,2,zoo,1,39
83,31,Bunny,2,zoo,3,40
84,31,Turtle,2,zoo,3,40
85,31,Zebra,2,zoo,3,40
86,31,Parrot,2,zoo,3,40
87,31,bird,2,zoo,3,40
88,31,Bunny,2,zoo,3,40
89,31,frog,2,zoo,3,40
90,31,goat,2,zoo,3,40
91,31,snake,2,zoo,3,40
92,31,big frog,2,zoo,3,40
93,31,small bunny,2,zoo,3,40
94,31,baby bird,2,zoo,3,40
95,31,small parrot,2,zoo,3,40
96,31,small frog,2,zoo,3,40
15,32,Giraffe,2,zoo,1,41
16,32,Elephant,2,zoo,1,41
17,32,Lion,2,zoo,1,41
18,32,Cheetah,2,zoo,1,41
19,32,jaguars,2,zoo,1,41
20,32,rhino,2,zoo,1,41
21,32,Elephant,2,zoo,1,41
22,32,Frogs,2,zoo,1,41
23,32,Turtles,2,zoo,1,41
24,32,Crocodiles,2,zoo,1,41
25,32,Alligators,2,zoo,1,41
26,32,penguin,2,zoo,1,41
27,32,dolphin,2,zoo,1,41
49,32,lion,2,zoo,3,42
50,32,alligator,2,zoo,3,42
51,32,crocodile,2,zoo,3,42
52,32,fish,2,zoo,3,42
53,32,alligator,2,zoo,3,42
54,32,lion,2,zoo,3,42
55,32,elephant,2,zoo,3,42
56,32,tiger,2,zoo,3,42
57,32,fish,2,zoo,3,42
58,32,turtles,2,zoo,3,42
59,32,frogs,2,zoo,3,42
60,32,penguin,2,zoo,3,42
61,32,lion,2,zoo,3,42
62,32,cheetahs,2,zoo,3,42
63,32,jaguars,2,zoo,3,42
64,32,poisonous,2,zoo,3,42
65,32,frog,2,zoo,3,42
97,32,Chicken,2,grocery,4,43
98,32,rice,2,grocery,4,43
99,32,corn,2,grocery,4,43
100,32,chips,2,grocery,4,43
101,32,water,2,grocery,4,43
102,32,juice,2,grocery,4,43
103,32,Ice cream,2,grocery,4,43
104,32,corn,2,grocery,4,43
105,32,chicken,2,grocery,4,43
106,32,roti,2,grocery,4,43
7,33,Zebra,2,zoo,1,44
8,33,Lion,2,zoo,1,44
9,33,Tiger,2,zoo,1,44
10,33,Fish,2,zoo,1,44
11,33,Anacondas,2,zoo,1,44
12,33,Snakes,2,zoo,1,44
13,33,Peacocks,2,zoo,1,44
14,33,Monkeys,2,zoo,1,44
3,34,animals,2,zoo,2,45
4,34,Animals,2,zoo,2,45
28,34,food,2,zoo,4,46
29,34,fish tanks,2,zoo,4,46
104,35,Penguin,2,zoo,4,46
105,35,zebra,2,zoo,4,46
106,35,lion,2,zoo,4,46
107,35,birds,2,zoo,4,46
108,35,penguins,2,zoo,4,46
109,35,dolphins,2,zoo,4,46
110,35,Dolphins,2,zoo,4,46
111,35,Lions,2,zoo,4,46
112,35,turkey vulture,2,zoo,4,46
33,36,giraffe,2,zoo,2,47
34,36,tiger,2,zoo,2,47
35,36,lion,2,zoo,2,47
36,36,monkey,2,zoo,2,47
37,36,tiger,2,zoo,2,47
38,36,wild pigs,2,zoo,2,47
93,36,Giraffe,2,zoo,4,48
94,36,Tiger,2,zoo,4,48
95,36,lion,2,zoo,4,48
96,36,monkey,2,zoo,4,48
97,36,Wild pigs,2,zoo,4,48
20,37,Snakes,2,zoo,1,49
21,37,Giraffes,2,zoo,1,49
22,37,Elephants,2,zoo,1,49
23,37,Monkeys,2,zoo,1,49
24,37,Birds,2,zoo,1,49
25,37,Birds,2,zoo,1,49
26,37,Hippo,2,zoo,1,49
27,37,crocodiles,2,zoo,1,49
28,37,flamingos,2,zoo,1,49
29,37,Monkeys,2,zoo,1,49
30,37,Turtles,2,zoo,1,49
31,37,insects,2,zoo,1,49
32,37,trees,2,zoo,1,49
59,37,Zebra,2,zoo,3,50
60,37,Monkey,2,zoo,3,50
61,37,giraffe,2,zoo,3,50
62,37,parrot,2,zoo,3,50
63,37,Monkey,2,zoo,3,50
64,37,Grass,2,zoo,3,50
65,37,dolphins,2,zoo,3,50
66,37,lions,2,zoo,3,50
67,37,toucan,2,zoo,3,50
4,38,zebras,2,zoo,1,51
5,38,giraffes,2,zoo,1,51
6,38,Lions,2,zoo,1,51
7,38,Tigers,2,zoo,1,51
8,38,[unclear],2,zoo,1,51
9,38,snakes,2,zoo,1,51
10,38,Alligators,2,zoo,1,51
11,38,Crocodiles,2,zoo,1,51
54,38,Tiger,2,zoo,3,52
55,38,Country rat,2,zoo,3,52
56,38,Dragon,2,zoo,3,52
57,38,Snake,2,zoo,3,52
58,38,[unclear],2,zoo,3,52
59,38,Sharks,2,zoo,3,52
60,38,blue whale,2,zoo,3,52
61,38,orca,2,zoo,3,52
32,40,zebra,2,zoo,1,53
33,40,dog,2,zoo,1,53
34,40,cat,2,zoo,1,53
35,40,fish,2,zoo,1,53
36,40,mouse,2,zoo,1,53
37,40,cat,2,zoo,1,53
38,40,puppy,2,zoo,1,53
39,40,duck,2,zoo,1,53
40,40,bird,2,zoo,1,53
41,40,fish,2,zoo,1,53
42,40,duckling,2,zoo,1,53
43,40,turtle,2,zoo,1,53
44,40,mouse,2,zoo,1,53
45,40,horse,2,zoo,1,53
46,40,bear,2,zoo,1,53
47,40,polar bear,2,zoo,1,53
48,40,zebra,2,zoo,1,53
49,40,horse,2,zoo,1,53
50,40,puppy,2,zoo,1,53
86,40,zoo,2,zoo,3,54
87,40,dog,2,zoo,3,54
88,40,fish,2,zoo,3,54
89,40,horse,2,zoo,3,54
90,40,puppy,2,zoo,3,54
91,40,cat,2,zoo,3,54
92,40,zebra,2,zoo,3,54
93,40,cat,2,zoo,3,54
94,40,zebra,2,zoo,3,54
95,40,puppy,2,zoo,3,54
96,40,dog,2,zoo,3,54
97,40,moose,2,zoo,3,54
98,40,duck,2,zoo,3,54
99,40,duckling,2,zoo,3,54
100,40,horse,2,zoo,3,54
101,40,moose,2,zoo,3,54
49,41,bars,2,zoo,2,55
50,41,monkey,2,zoo,2,55
51,41,chimp,2,zoo,2,55
52,41,lion,2,zoo,2,55
53,41,tiger,2,zoo,2,55
54,41,animal,2,zoo,2,55
55,41,kangaroo,2,zoo,2,55
56,41,rat,2,zoo,2,55
57,41,Cat,2,zoo,2,55
58,41,fruit,2,zoo,2,55
59,41,zoo,2,zoo,2,55
60,41,strawberry,2,zoo,2,55
61,41,Cherry,2,zoo,2,55
62,41,Zookeeper,2,zoo,2,55
143,41,chimp,2,zoo,4,56
144,41,rat,2,zoo,4,56
145,41,ox,2,zoo,4,56
146,41,Tiger,2,zoo,4,56
147,41,Bunny,2,zoo,4,56
148,41,Rabbit,2,zoo,4,56
149,41,sheep,2,zoo,4,56
150,41,goat,2,zoo,4,56
151,41,Wolf,2,zoo,4,56
152,41,fox,2,zoo,4,56
153,41,Monkey,2,zoo,4,56
154,41,chimp,2,zoo,4,56
155,41,rooster,2,zoo,4,56
156,41,Pig,2,zoo,4,56
157,41,Dog,2,zoo,4,56
158,41,Cat,2,zoo,4,56
159,41,Kangaroo,2,zoo,4,56
160,41,Apple,2,zoo,4,56
161,41,zookeeper,2,zoo,4,56
162,41,Apple,2,zoo,4,56
163,41,Apple,2,zoo,4,56
164,41,orange,2,zoo,4,56
165,41,mango,2,zoo,4,56
52,42,monkey,2,zoo,2,57
53,42,gorilla,2,zoo,2,57
54,42,penguin,2,zoo,2,57
55,42,whale,2,zoo,2,57
56,42,dolphin,2,zoo,2,57
57,42,shark,2,zoo,2,57
58,42,giraffe,2,zoo,2,57
59,42,pig,2,zoo,2,57
60,42,penguin,2,zoo,2,57
61,42,chicken,2,zoo,2,57
62,42,duck,2,zoo,2,57
63,42,great white shark,2,zoo,2,57
64,42,blue whale,2,zoo,2,57
65,42,chicken,2,zoo,2,57
66,42,duck,2,zoo,2,57
91,42,elephant,2,zoo,4,58
92,42,dolphin,2,zoo,4,58
