,id,item,category_id,category,round,listnum
44,12,Banana,4,grocery,3,12
45,12,Apple,4,grocery,3,12
46,12,shoes,4,grocery,3,12
47,12,clothes,4,grocery,3,12
48,12,toys,4,grocery,3,12
50,13,pineapple,4,grocery,2,13
51,13,cabbage,4,grocery,2,13
52,13,corn,4,grocery,2,13
53,13,Grocery bags,4,grocery,2,13
54,13,broccoli,4,grocery,2,13
55,13,carrot,4,grocery,2,13
56,13,Peas,4,grocery,2,13
57,13,green beans,4,grocery,2,13
58,13,corn,4,grocery,2,13
59,13,Pineapple,4,grocery,2,13
60,13,cherries,4,grocery,2,13
61,13,shop rite,4,grocery,3,14
62,13,wendy's,4,grocery,3,14
63,13,wawa,4,grocery,3,14
64,13,Pineapple,4,grocery,3,14
65,13,Broccoli,4,grocery,3,14
66,13,Chicken,4,grocery,3,14
67,13,stuff,4,grocery,3,14
68,13,mommies,4,grocery,3,14
69,13,Toys,4,grocery,3,14
70,13,Peas,4,grocery,3,14
71,13,Green beans,4,grocery,3,14
72,13,Pineapple,4,grocery,3,14
73,13,Cherries,4,grocery,3,14
74,13,Watermelon,4,grocery,3,14
75,13,Corn,4,grocery,3,14
76,13,pineapple,4,grocery,3,14
59,14,Apples,4,grocery,2,15
60,14,Bananas,4,grocery,2,15
61,14,Oranges,4,grocery,2,15
62,14,tomatoes,4,grocery,2,15
63,14,drinks,4,grocery,2,15
64,14,Cereal,4,grocery,2,15
65,14,Cheese,4,grocery,2,15
66,14,Meat,4,grocery,2,15
67,14,Steak,4,grocery,2,15
68,14,Chicken,4,grocery,2,15
69,14,Chips,4,grocery,2,15
70,14,sauces,4,grocery,2,15
71,14,Bananas,4,grocery,2,15
72,14,pancakes,4,grocery,2,15
73,14,Waffles,4,grocery,2,15
74,14,Ice pops,4,grocery,2,15
75,14,Ice cream,4,grocery,2,15
109,14,apples,4,grocery,4,16
110,14,bananas,4,grocery,4,16
111,14,oranges,4,grocery,4,16
112,14,peaches,4,grocery,4,16
113,14,drinks,4,grocery,4,16
114,14,salmon,4,grocery,4,16
115,14,shrimp,4,grocery,4,16
116,14,meat,4,grocery,4,16
117,14,steak,4,grocery,4,16
118,14,chicken,4,grocery,4,16
119,14,ham,4,grocery,4,16
120,14,cheese,4,grocery,4,16
121,14,cereal,4,grocery,4,16
122,14,ice pops,4,grocery,4,16
123,14,ice cream,4,grocery,4,16
124,14,Whipped cream,4,grocery,4,16
125,14,cherries,4,grocery,4,16
126,14,chips,4,grocery,4,16
127,14,soda,4,grocery,4,16
128,14,pancakes,4,grocery,4,16
129,14,waffles,4,grocery,4,16
130,14,cranberries,4,grocery,4,16
131,14,raspberries,4,grocery,4,16
132,14,blueberries,4,grocery,4,16
133,14,blackberries,4,grocery,4,16
0,15,Vegetables,4,grocery,1,17
1,15,fruits,4,grocery,1,17
2,15,pizza,4,grocery,1,17
3,15,tools,4,grocery,1,17
4,15,foods,4,grocery,1,17
5,15,bananas,4,grocery,1,17
6,15,sheets,4,grocery,1,17
7,15,yarn,4,grocery,1,17
8,15,broccoli,4,grocery,1,17
9,15,carrots,4,grocery,1,17
10,15,strawberries,4,grocery,1,17
11,15,sweets,4,grocery,1,17
12,15,chocolate,4,grocery,1,17
13,15,ice cream,4,grocery,1,17
14,15,mochis,4,grocery,1,17
15,15,Walls,4,grocery,1,17
16,15,Materials,4,grocery,1,17
17,15,Wood,4,grocery,1,17
96,15,Pets,4,grocery,3,18
97,15,dogs,4,grocery,3,18
98,15,cats,4,grocery,3,18
99,15,lizards,4,grocery,3,18
100,15,metal,4,grocery,3,18
101,15,lights,4,grocery,3,18
102,15,sirens,4,grocery,3,18
103,15,signs,4,grocery,3,18
104,15,doors,4,grocery,3,18
105,15,cabinets,4,grocery,3,18
106,15,furniture,4,grocery,3,18
107,15,couches,4,grocery,3,18
108,15,carpets,4,grocery,3,18
109,15,jackets,4,grocery,3,18
110,15,clothes,4,grocery,3,18
111,15,games,4,grocery,3,18
112,15,video games,4,grocery,3,18
113,15,earrings,4,grocery,3,18
114,15,face masks,4,grocery,3,18
115,15,purse,4,grocery,3,18
116,15,phone,4,grocery,3,18
117,15,iPad,4,grocery,3,18
118,15,Apple pen,4,grocery,3,18
119,15,iPad,4,grocery,3,18
120,15,box,4,grocery,3,18
121,15,speakers,4,grocery,3,18
122,15,speaker,4,grocery,3,18
123,15,hanger,4,grocery,3,18
124,15,harness,4,grocery,3,18
23,18,Cereal,4,grocery,1,19
24,18,Pasta,4,grocery,1,19
25,18,Milk,4,grocery,1,19
26,18,Cookies,4,grocery,1,19
27,18,sample thingies,4,grocery,1,19
28,18,Toys,4,grocery,1,19
29,18,croissants,4,grocery,1,19
30,18,Pizza,4,grocery,1,19
31,18,oranges,4,grocery,1,19
32,18,Apples,4,grocery,1,19
33,18,Bananas,4,grocery,1,19
34,18,Carrots,4,grocery,1,19
65,18,Sandwich,4,grocery,3,20
66,18,Pizza,4,grocery,3,20
67,18,pastrami,4,grocery,3,20
68,18,Pizza,4,grocery,3,20
69,18,Sandwich,4,grocery,3,20
70,18,Apples,4,grocery,3,20
71,18,Bananas,4,grocery,3,20
72,18,Carrots,4,grocery,3,20
73,18,Grapes,4,grocery,3,20
74,18,kiwi,4,grocery,3,20
75,18,Avocado,4,grocery,3,20
76,18,Onions,4,grocery,3,20
77,18,pretzels,4,grocery,3,20
78,18,toy lizards,4,grocery,3,20
13,19,Apples,4,grocery,1,21
14,19,bananas,4,grocery,1,21
15,19,strawberries,4,grocery,1,21
16,19,broccoli,4,grocery,1,21
17,19,lettuce,4,grocery,1,21
18,19,cheese,4,grocery,1,21
19,19,yogurt,4,grocery,1,21
20,19,Smartie,4,grocery,1,21
21,19,Mangoes,4,grocery,1,21
22,19,Pasta,4,grocery,1,21
23,19,Ice cream,4,grocery,1,21
24,19,Really good tomatoes,4,grocery,1,21
86,19,broccoli,2,grocery,3,22
87,19,ketchup,2,grocery,3,22
88,19,tomatoes,2,grocery,3,22
89,19,lettuce,2,grocery,3,22
90,19,spinach,2,grocery,3,22
91,19,blueberries,2,grocery,3,22
92,19,raspberries,2,grocery,3,22
93,19,blackberries,2,grocery,3,22
94,19,strawberries,2,grocery,3,22
95,19,apples,2,grocery,3,22
96,19,bananas,2,grocery,3,22
97,19,zucchini,2,grocery,3,22
98,19,avocados,2,grocery,3,22
99,19,tomatoes,2,grocery,3,22
100,19,onions,2,grocery,3,22
101,19,cheese,2,grocery,3,22
102,19,yogurt,2,grocery,3,22
7,20,Food,4,grocery,1,23
8,20,Apples,4,grocery,1,23
9,20,Carrots,4,grocery,1,23
10,20,Kiwi,4,grocery,1,23
11,20,Bananas,4,grocery,1,23
12,20,Blueberries,4,grocery,1,23
13,20,Raspberries,4,grocery,1,23
14,20,Strawberries,4,grocery,1,23
15,20,Kiwi,4,grocery,1,23
58,20,Broccoli,4,grocery,3,24
59,20,elephant,4,grocery,3,24
60,20,Carrot,4,grocery,3,24
61,20,Raspberry,4,grocery,3,24
62,20,Strawberry,4,grocery,3,24
63,20,Blueberry,4,grocery,3,24
64,20,Banana,4,grocery,3,24
65,20,Apple,4,grocery,3,24
66,20,Orange,4,grocery,3,24
36,21,chips,4,grocery,2,25
37,21,Takis,4,grocery,2,25
38,21,Rectangles,4,grocery,2,25
39,21,Rectangles,4,grocery,2,25
40,21,pizza,4,grocery,2,25
41,21,cabbage,4,grocery,2,25
42,21,sheep,4,grocery,2,25
43,21,Sheep,4,grocery,2,25
44,21,dog,4,grocery,2,25
45,21,dog,4,grocery,2,25
46,21,Yogurt,4,grocery,2,25
47,21,Yogurt,4,grocery,2,25
48,21,Pizza,4,grocery,2,25
79,21,fish,4,grocery,4,26
80,21,Colors,4,grocery,4,26
81,21,blue,4,grocery,4,26
82,21,breadstick,4,grocery,4,26
83,21,Pizza,4,grocery,4,26
84,21,Carrot,4,grocery,4,26
85,21,Salad,4,grocery,4,26
86,21,Hair,4,grocery,4,26
87,21,People,4,grocery,4,26
88,21,People fighting,4,grocery,4,26
89,21,Glasses,4,grocery,4,26
90,21,Computers,4,grocery,4,26
91,21,fish tank,4,grocery,4,26
92,21,[unclear],4,grocery,4,26
59,22,Apples,4,grocery,2,27
60,22,pears,4,grocery,2,27
61,22,bananas,4,grocery,2,27
62,22,ice cream,4,grocery,2,27
63,22,chicken,4,grocery,2,27
64,22,cheese,4,grocery,2,27
65,22,Cucumbers,4,grocery,2,27
66,22,Store baskets,4,grocery,2,27
67,22,Pet food,4,grocery,2,27
68,22,Beans,4,grocery,2,27
69,22,Canned peaches,4,grocery,2,27
70,22,normal peaches,4,grocery,2,27
71,22,pasta,4,grocery,2,27
72,22,mac and cheese,4,grocery,2,27
73,22,pickles,4,grocery,2,27
97,22,apples,4,grocery,4,28
98,22,pickles,4,grocery,4,28
99,22,pet food,4,grocery,4,28
100,22,papaya,4,grocery,4,28
101,22,bananas,4,grocery,4,28
102,22,Pickles,4,grocery,4,28
103,22,apples,4,grocery,4,28
104,22,pomegranate,4,grocery,4,28
105,22,Papaya,4,grocery,4,28
106,22,papaya,4,grocery,4,28
107,22,meat,4,grocery,4,28
108,22,canned peaches,4,grocery,4,28
109,22,peaches,4,grocery,4,28
30,23,Chocolate,4,grocery,2,29
31,23,Bananas,4,grocery,2,29
32,23,Purses,4,grocery,2,29
33,23,Shirts,4,grocery,2,29
34,23,Paints,4,grocery,2,29
35,23,Food,4,grocery,2,29
36,23,Hats,4,grocery,2,29
37,23,Pencils,4,grocery,2,29
38,23,Computers,4,grocery,2,29
39,23,iPads,4,grocery,2,29
40,23,cups,4,grocery,2,29
41,23,art,4,grocery,2,29
42,23,Pens,4,grocery,2,29
43,23,pencils,4,grocery,2,29
44,23,Wigs,4,grocery,2,29
45,23,Glasses,4,grocery,2,29
46,23,Earrings,4,grocery,2,29
47,23,Jewelry,4,grocery,2,29
87,23,Glasses,2,grocery,4,30
88,23,People,2,grocery,4,30
89,23,People wearing glasses,2,grocery,4,30
90,23,People wearing everything,2,grocery,4,30
91,23,dresses,2,grocery,4,30
92,23,Clothes,2,grocery,4,30
93,23,purses,2,grocery,4,30
94,23,iPad,2,grocery,4,30
95,23,Computers,2,grocery,4,30
96,23,Tissue,2,grocery,4,30
97,23,Microphones,2,grocery,4,30
98,23,Stickers,2,grocery,4,30
99,23,Art,2,grocery,4,30
100,23,Pencil,2,grocery,4,30
101,23,Glitter,2,grocery,4,30
102,23,Paper,2,grocery,4,30
103,23,Everything,2,grocery,4,30
104,23,People,2,grocery,4,30
105,23,letter,2,grocery,4,30
106,23,stickers,2,grocery,4,30
107,23,Animal sticker,2,grocery,4,30
53,24,Bananas,2,grocery,2,31
54,24,pineapples,2,grocery,2,31
55,24,strawberries,2,grocery,2,31
56,24,blueberries,2,grocery,2,31
57,24,spinach,2,grocery,2,31
58,24,lettuce,2,grocery,2,31
59,24,apples,2,grocery,2,31
60,24,bananas,2,grocery,2,31
61,24,strawberry,2,grocery,2,31
62,24,broccoli,2,grocery,2,31
63,24,Turkey,2,grocery,2,31
64,24,Chicken,2,grocery,2,31
65,24,Beef,2,grocery,2,31
66,24,Pork,2,grocery,2,31
67,24,Sushi,2,grocery,2,31
138,24,banana,4,grocery,4,32
139,24,apple,4,grocery,4,32
140,24,orange,4,grocery,4,32
141,24,tangerine,4,grocery,4,32
142,24,clementine,4,grocery,4,32
143,24,spinach,4,grocery,4,32
144,24,artichoke,4,grocery,4,32
145,24,broccoli,4,grocery,4,32
146,24,seaweed,4,grocery,4,32
147,24,rice,4,grocery,4,32
148,24,[unclear],4,grocery,4,32
149,24,butter,4,grocery,4,32
150,24,Pineapple,4,grocery,4,32
151,24,white,4,grocery,4,32
152,24,strawberry,4,grocery,4,32
153,24,meat,4,grocery,4,32
154,24,pork,4,grocery,4,32
155,24,bacon,4,grocery,4,32
8,25,toys,4,grocery,1,33
9,25,whole foods,4,grocery,1,33
10,25,Yogurts,4,grocery,1,33
22,25,Strawberries,4,grocery,3,34
23,25,pouches,4,grocery,3,34
24,25,cucumbers,4,grocery,3,34
25,25,pickles,4,grocery,3,34
20,26,noodles,4,grocery,1,35
21,26,cheese,4,grocery,1,35
22,26,pears,4,grocery,1,35
23,26,cold room pears,4,grocery,1,35
24,26,apple,4,grocery,1,35
40,26,Potato,4,grocery,3,36
41,26,Onion,4,grocery,3,36
42,26,olive,4,grocery,3,36
43,26,cheese,4,grocery,3,36
44,26,Meat,4,grocery,3,36
45,26,cow,4,grocery,3,36
46,26,meat,4,grocery,3,36
47,26,pig,4,grocery,3,36
48,26,Beef,4,grocery,3,36
49,26,meat,4,grocery,3,36
50,26,pig,4,grocery,3,36
51,26,Swiss cheese,4,grocery,3,36
7,28,Carrots,4,grocery,1,37
8,28,Tomatoes,4,grocery,1,37
9,28,Broccoli,4,grocery,1,37
10,28,Daisies,4,grocery,1,37
11,28,Dandelion,4,grocery,1,37
12,28,Slurpee,4,grocery,1,37
13,28,alphabet cookies,4,grocery,1,37
14,28,Salad,4,grocery,1,37
60,28,Tomato,4,grocery,3,38
61,28,salad,4,grocery,3,38
62,28,pickles,4,grocery,3,38
63,28,alphabet cookies,4,grocery,3,38
64,28,cheddar,4,grocery,3,38
65,28,rice cake,4,grocery,3,38
66,28,Cucumber,4,grocery,3,38
67,28,Raisin pouch,4,grocery,3,38
12,29,Food,4,grocery,1,39
13,29,chicken,4,grocery,1,39
14,29,water,4,grocery,1,39
15,29,salmon,4,grocery,1,39
16,29,cereal,4,grocery,1,39
17,29,vegetable,4,grocery,1,39
18,29,cake,4,grocery,1,39
19,29,soda,4,grocery,1,39
20,29,Tea,4,grocery,1,39
21,29,Cabbage,4,grocery,1,39
22,29,Milk,4,grocery,1,39
23,29,cashier,4,grocery,1,39
24,29,Bag,4,grocery,1,39
90,29,Chicken,4,grocery,3,40
91,29,Mushroom,4,grocery,3,40
92,29,cabbage,4,grocery,3,40
93,29,vegetables,4,grocery,3,40
94,29,carrot,4,grocery,3,40
95,29,red pepper,4,grocery,3,40
96,29,Pepper,4,grocery,3,40
97,29,Pizza,4,grocery,3,40
98,29,Burrito,4,grocery,3,40
99,29,Taco,4,grocery,3,40
100,29,Fish,4,grocery,3,40
101,29,Salmon,4,grocery,3,40
102,29,Dog food,4,grocery,3,40
103,29,Cat food,4,grocery,3,40
56,30,Pizza,4,grocery,2,41
57,30,cashier,4,grocery,2,41
58,30,cheese,4,grocery,2,41
59,30,yogurt,4,grocery,2,41
60,30,Candy,4,grocery,2,41
61,30,Chocolate,4,grocery,2,41
62,30,Magazines,4,grocery,2,41
63,30,Stuffed animals,4,grocery,2,41
64,30,Bunnies,4,grocery,2,41
99,30,Cheese,4,grocery,4,42
100,30,meat,4,grocery,4,42
101,30,boss,4,grocery,4,42
102,30,girl,4,grocery,4,42
103,30,toast,4,grocery,4,42
104,30,bread,4,grocery,4,42
105,30,milk,4,grocery,4,42
106,30,chocolate milk,4,grocery,4,42
107,30,pizza,4,grocery,4,42
108,30,Ice cream,4,grocery,4,42
109,30,cheese,4,grocery,4,42
110,30,apples,4,grocery,4,42
111,30,bananas,4,grocery,4,42
112,30,pears,4,grocery,4,42
113,30,oranges,4,grocery,4,42
114,30,corn,4,grocery,4,42
115,30,asparagus,4,grocery,4,42
116,30,flowers,4,grocery,4,42
117,30,Brussel sprouts,4,grocery,4,42
118,30,broccoli,4,grocery,4,42
50,31,Eggs,4,grocery,2,43
51,31,tomatoes,4,grocery,2,43
52,31,oranges,4,grocery,2,43
53,31,bananas,4,grocery,2,43
54,31,yogurt,4,grocery,2,43
55,31,strawberry,4,grocery,2,43
56,31,eggs,4,grocery,2,43
57,31,milk,4,grocery,2,43
58,31,orange,4,grocery,2,43
59,31,mandarin,4,grocery,2,43
60,31,small banana peppers,4,grocery,2,43
61,31,chocolate milk,4,grocery,2,43
62,31,chips,4,grocery,2,43
63,31,meat,4,grocery,2,43
97,31,Milk,4,grocery,4,44
98,31,Strawberry,4,grocery,4,44
99,31,Mandarin,4,grocery,4,44
100,31,Orange,4,grocery,4,44
101,31,Banana,4,grocery,4,44
102,31,Eggs,4,grocery,4,44
103,31,Meat,4,grocery,4,44
104,31,Pig,4,grocery,4,44
105,31,meat,4,grocery,4,44
106,31,Fish,4,grocery,4,44
107,31,Chocolate milk,4,grocery,4,44
108,31,milk,4,grocery,4,44
109,31,yogurt,4,grocery,4,44
110,31,Small banana,4,grocery,4,44
111,31,Eggs,4,grocery,4,44
112,31,Yogurt,4,grocery,4,44
113,31,Strawberry yogurt,4,grocery,4,44
114,31,Banana yogurt,4,grocery,4,44
115,31,Vanilla yogurt,4,grocery,4,44
116,31,strawberry,4,grocery,4,44
117,31,Peach,4,grocery,4,44
118,31,Dragon fruit,4,grocery,4,44
119,31,Onions,4,grocery,4,44
28,32,roti,4,grocery,2,45
29,32,kebobs,4,grocery,2,45
30,32,Ice cream,4,grocery,2,45
31,32,Water,4,grocery,2,45
32,32,Juice,4,grocery,2,45
33,32,chicken,4,grocery,2,45
34,32,turkey,4,grocery,2,45
35,32,chips,4,grocery,2,45
36,32,rice,4,grocery,2,45
97,32,Chicken,2,grocery,4,46
98,32,rice,2,grocery,4,46
99,32,corn,2,grocery,4,46
100,32,chips,2,grocery,4,46
101,32,water,2,grocery,4,46
102,32,juice,2,grocery,4,46
103,32,Ice cream,2,grocery,4,46
104,32,corn,2,grocery,4,46
105,32,chicken,2,grocery,4,46
106,32,roti,2,grocery,4,46
21,33,apples,4,grocery,2,47
22,33,Food,4,grocery,2,47
23,33,Drinks,4,grocery,2,47
24,33,Oranges,4,grocery,2,47
25,33,Applesauce,4,grocery,2,47
26,33,Cucumber,4,grocery,2,47
60,33,Apples,4,grocery,4,48
61,33,bananas,4,grocery,4,48
62,33,fruit,4,grocery,4,48
63,33,Vegetables,4,grocery,4,48
64,33,Pig,4,grocery,4,48
65,33,pasta,4,grocery,4,48
66,33,Tarantula,4,grocery,4,48
12,34,food,4,grocery,3,49
6,35,Carrots,4,grocery,1,50
7,35,celery,4,grocery,1,50
8,35,beef,4,grocery,1,50
9,35,beef jerky,4,grocery,1,50
10,35,Pepsi,4,grocery,1,50
11,35,Coke,4,grocery,1,50
12,35,Fanta,4,grocery,1,50
13,35,meats,4,grocery,1,50
14,35,grains,4,grocery,1,50
15,35,dairies,4,grocery,1,50
16,35,cereal,4,grocery,1,50
17,35,Caprisun,4,grocery,1,50
18,35,Kool-Aid,4,grocery,1,50
19,35,stuffed animals,4,grocery,1,50
20,35,gingerbread houses,4,grocery,1,50
21,35,wheat,4,grocery,1,50
85,35,Pepsi,4,grocery,3,51
86,35,Coke,4,grocery,3,51
87,35,Sprite,4,grocery,3,51
88,35,Veggies,4,grocery,3,51
89,35,Caprisun,4,grocery,3,51
90,35,Koolaid,4,grocery,3,51
91,35,Rice,4,grocery,3,51
92,35,Grains,4,grocery,3,51
93,35,Bread,4,grocery,3,51
94,35,Wheat,4,grocery,3,51
95,35,Carrots,4,grocery,3,51
96,35,Peppers,4,grocery,3,51
97,35,Fish,4,grocery,3,51
98,35,Lobsters,4,grocery,3,51
99,35,Cheese,4,grocery,3,51
100,35,Crab,4,grocery,3,51
101,35,Cake,4,grocery,3,51
102,35,Cookies,4,grocery,3,51
103,35,[unclear],4,grocery,3,51
9,36,Strawberries,4,grocery,1,52
10,36,broccoli,4,grocery,1,52
11,36,Cucumbers,4,grocery,1,52
12,36,Tomatoes,4,grocery,1,52
13,36,Pickles,4,grocery,1,52
14,36,cucumbers,4,grocery,1,52
15,36,strawberries,4,grocery,1,52
16,36,strawberries,4,grocery,1,52
17,36,blueberries,4,grocery,1,52
18,36,grapes,4,grocery,1,52
19,36,broccoli,4,grocery,1,52
68,36,strawberries,4,grocery,3,53
69,36,blueberries,4,grocery,3,53
70,36,grapes,4,grocery,3,53
71,36,Salmon,4,grocery,3,53
72,36,salmon fish,4,grocery,3,53
73,36,grapes,4,grocery,3,53
74,36,strawberries,4,grocery,3,53
75,36,strawberries,4,grocery,3,53
76,36,tomatoes,4,grocery,3,53
77,36,drinks,4,grocery,3,53
78,36,drinks,4,grocery,3,53
79,36,sodas,4,grocery,3,53
80,36,Coke,4,grocery,3,53
47,37,Grocery cart,4,grocery,2,54
48,37,Apples,4,grocery,2,54
49,37,Tomatoes,4,grocery,2,54
50,37,Avocados,4,grocery,2,54
51,37,Flowers,4,grocery,2,54
52,37,Potatoes,4,grocery,2,54
53,37,Apples,4,grocery,2,54
54,37,pancake mix,4,grocery,2,54
55,37,hot chocolate,4,grocery,2,54
56,37,Pops,4,grocery,2,54
57,37,ice cream,4,grocery,2,54
58,37,Bell peppers,4,grocery,2,54
83,37,grocery carts,4,grocery,4,55
84,37,check-out,4,grocery,4,55
85,37,stands,4,grocery,4,55
86,37,people,4,grocery,4,55
87,37,tomatoes,4,grocery,4,55
88,37,avocados,4,grocery,4,55
89,37,bread,4,grocery,4,55
90,37,Flowers,4,grocery,4,55
91,37,plant,4,grocery,4,55
92,37,pasta,4,grocery,4,55
34,38,Soda,4,grocery,2,56
35,38,cookies,4,grocery,2,56
36,38,candy,4,grocery,2,56
37,38,toys,4,grocery,2,56
38,38,Shopping cart,4,grocery,2,56
62,38,Toys,4,grocery,4,57
